timestamp,temperature_c,relative_humidity_pct,classification
2024-01-01T00:00:00+00:00,13.63,78.12,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T00:15:00+00:00,13.63,78.12,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T00:30:00+00:00,13.63,78.12,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T00:45:00+00:00,13.63,78.12,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T01:00:00+00:00,13.35,83.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T01:15:00+00:00,13.35,83.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T01:30:00+00:00,13.35,83.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T01:45:00+00:00,13.35,83.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T02:00:00+00:00,14.93,78.73,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T02:15:00+00:00,14.93,78.73,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T02:30:00+00:00,14.93,78.73,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T02:45:00+00:00,14.93,78.73,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T03:00:00+00:00,17.75,68.68,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T03:15:00+00:00,17.75,68.68,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T03:30:00+00:00,17.75,68.68,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T03:45:00+00:00,17.75,68.68,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T04:00:00+00:00,21.49,54.46,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T04:15:00+00:00,21.49,54.46,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T04:30:00+00:00,21.49,54.46,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T04:45:00+00:00,21.49,54.46,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T05:00:00+00:00,25.87,35.6,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T05:15:00+00:00,25.87,35.6,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T05:30:00+00:00,25.87,35.6,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T05:45:00+00:00,25.87,35.6,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T06:00:00+00:00,28.19,27.04,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T06:15:00+00:00,28.19,27.04,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T06:30:00+00:00,28.19,27.04,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T06:45:00+00:00,28.19,27.04,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T07:00:00+00:00,29.51,23.1,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T07:15:00+00:00,29.51,23.1,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T07:30:00+00:00,29.51,23.1,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T07:45:00+00:00,29.51,23.1,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T08:00:00+00:00,30.1,21.4,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T08:15:00+00:00,30.1,21.4,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T08:30:00+00:00,30.1,21.4,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T08:45:00+00:00,30.1,21.4,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T09:00:00+00:00,30.0,20.9,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T09:15:00+00:00,30.0,20.9,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T09:30:00+00:00,30.0,20.9,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T09:45:00+00:00,30.0,20.9,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T10:00:00+00:00,29.25,21.74,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T10:15:00+00:00,29.25,21.74,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T10:30:00+00:00,29.25,21.74,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T10:45:00+00:00,29.25,21.74,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T11:00:00+00:00,26.55,36.37,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T11:15:00+00:00,26.55,36.37,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T11:30:00+00:00,26.55,36.37,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T11:45:00+00:00,26.55,36.37,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T12:00:00+00:00,22.46,41.92,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T12:15:00+00:00,22.46,41.92,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T12:30:00+00:00,22.46,41.92,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T12:45:00+00:00,22.46,41.92,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T13:00:00+00:00,20.56,44.28,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T13:15:00+00:00,20.56,44.28,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T13:30:00+00:00,20.56,44.28,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T13:45:00+00:00,20.56,44.28,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T14:00:00+00:00,19.58,46.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T14:15:00+00:00,19.58,46.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T14:30:00+00:00,19.58,46.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T14:45:00+00:00,19.58,46.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T15:00:00+00:00,18.74,48.88,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T15:15:00+00:00,18.74,48.88,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T15:30:00+00:00,18.74,48.88,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T15:45:00+00:00,18.74,48.88,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T16:00:00+00:00,17.89,51.8,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T16:15:00+00:00,17.89,51.8,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T16:30:00+00:00,17.89,51.8,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T16:45:00+00:00,17.89,51.8,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T17:00:00+00:00,17.08,54.6,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T17:15:00+00:00,17.08,54.6,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T17:30:00+00:00,17.08,54.6,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T17:45:00+00:00,17.08,54.6,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T18:00:00+00:00,16.34,56.96,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T18:15:00+00:00,16.34,56.96,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T18:30:00+00:00,16.34,56.96,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T18:45:00+00:00,16.34,56.96,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T19:00:00+00:00,15.68,59.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T19:15:00+00:00,15.68,59.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T19:30:00+00:00,15.68,59.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T19:45:00+00:00,15.68,59.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T20:00:00+00:00,15.04,62.33,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T20:15:00+00:00,15.04,62.33,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T20:30:00+00:00,15.04,62.33,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T20:45:00+00:00,15.04,62.33,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T21:00:00+00:00,14.47,66.79,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T21:15:00+00:00,14.47,66.79,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T21:30:00+00:00,14.47,66.79,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T21:45:00+00:00,14.47,66.79,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T22:00:00+00:00,13.98,73.07,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T22:15:00+00:00,13.98,73.07,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T22:30:00+00:00,13.98,73.07,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T22:45:00+00:00,13.98,73.07,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T23:00:00+00:00,13.48,80.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T23:15:00+00:00,13.48,80.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T23:30:00+00:00,13.48,80.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T23:45:00+00:00,13.48,80.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T00:00:00+00:00,13.03,88.82,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T00:15:00+00:00,13.03,88.82,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T00:30:00+00:00,13.03,88.82,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T00:45:00+00:00,13.03,88.82,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T01:00:00+00:00,12.65,96.16,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T01:15:00+00:00,12.65,96.16,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T01:30:00+00:00,12.65,96.16,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T01:45:00+00:00,12.65,96.16,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T02:00:00+00:00,13.89,91.88,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T02:15:00+00:00,13.89,91.88,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T02:30:00+00:00,13.89,91.88,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T02:45:00+00:00,13.89,91.88,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T03:00:00+00:00,16.26,80.23,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T03:15:00+00:00,16.26,80.23,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T03:30:00+00:00,16.26,80.23,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T03:45:00+00:00,16.26,80.23,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T04:00:00+00:00,20.08,64.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T04:15:00+00:00,20.08,64.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T04:30:00+00:00,20.08,64.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T04:45:00+00:00,20.08,64.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T05:00:00+00:00,24.49,44.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T05:15:00+00:00,24.49,44.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T05:30:00+00:00,24.49,44.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T05:45:00+00:00,24.49,44.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T06:00:00+00:00,27.49,30.33,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T06:15:00+00:00,27.49,30.33,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T06:30:00+00:00,27.49,30.33,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T06:45:00+00:00,27.49,30.33,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T07:00:00+00:00,28.63,26.21,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T07:15:00+00:00,28.63,26.21,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T07:30:00+00:00,28.63,26.21,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T07:45:00+00:00,28.63,26.21,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T08:00:00+00:00,29.15,24.29,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T08:15:00+00:00,29.15,24.29,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T08:30:00+00:00,29.15,24.29,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T08:45:00+00:00,29.15,24.29,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T09:00:00+00:00,28.87,24.06,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T09:15:00+00:00,28.87,24.06,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T09:30:00+00:00,28.87,24.06,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T09:45:00+00:00,28.87,24.06,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T10:00:00+00:00,28.11,25.19,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T10:15:00+00:00,28.11,25.19,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T10:30:00+00:00,28.11,25.19,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T10:45:00+00:00,28.11,25.19,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T11:00:00+00:00,25.46,36.06,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T11:15:00+00:00,25.46,36.06,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T11:30:00+00:00,25.46,36.06,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T11:45:00+00:00,25.46,36.06,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T12:00:00+00:00,21.49,44.72,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T12:15:00+00:00,21.49,44.72,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T12:30:00+00:00,21.49,44.72,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T12:45:00+00:00,21.49,44.72,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T13:00:00+00:00,20.11,46.68,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T13:15:00+00:00,20.11,46.68,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T13:30:00+00:00,20.11,46.68,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T13:45:00+00:00,20.11,46.68,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T14:00:00+00:00,19.24,48.44,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T14:15:00+00:00,19.24,48.44,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T14:30:00+00:00,19.24,48.44,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T14:45:00+00:00,19.24,48.44,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T15:00:00+00:00,18.44,50.25,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T15:15:00+00:00,18.44,50.25,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T15:30:00+00:00,18.44,50.25,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T15:45:00+00:00,18.44,50.25,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T16:00:00+00:00,17.61,52.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T16:15:00+00:00,17.61,52.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T16:30:00+00:00,17.61,52.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T16:45:00+00:00,17.61,52.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T17:00:00+00:00,16.76,54.59,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T17:15:00+00:00,16.76,54.59,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T17:30:00+00:00,16.76,54.59,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T17:45:00+00:00,16.76,54.59,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T18:00:00+00:00,15.93,56.91,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T18:15:00+00:00,15.93,56.91,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T18:30:00+00:00,15.93,56.91,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T18:45:00+00:00,15.93,56.91,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T19:00:00+00:00,15.18,59.14,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T19:15:00+00:00,15.18,59.14,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T19:30:00+00:00,15.18,59.14,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T19:45:00+00:00,15.18,59.14,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T20:00:00+00:00,14.49,61.04,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T20:15:00+00:00,14.49,61.04,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T20:30:00+00:00,14.49,61.04,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T20:45:00+00:00,14.49,61.04,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T21:00:00+00:00,13.86,62.67,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T21:15:00+00:00,13.86,62.67,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T21:30:00+00:00,13.86,62.67,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T21:45:00+00:00,13.86,62.67,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T22:00:00+00:00,13.32,64.28,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T22:15:00+00:00,13.32,64.28,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T22:30:00+00:00,13.32,64.28,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T22:45:00+00:00,13.32,64.28,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T23:00:00+00:00,12.86,66.26,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T23:15:00+00:00,12.86,66.26,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T23:30:00+00:00,12.86,66.26,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T23:45:00+00:00,12.86,66.26,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T00:00:00+00:00,12.46,69.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T00:15:00+00:00,12.46,69.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T00:30:00+00:00,12.46,69.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T00:45:00+00:00,12.46,69.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T01:00:00+00:00,12.11,75.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T01:15:00+00:00,12.11,75.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T01:30:00+00:00,12.11,75.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T01:45:00+00:00,12.11,75.3,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T02:00:00+00:00,13.91,72.15,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T02:15:00+00:00,13.91,72.15,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T02:30:00+00:00,13.91,72.15,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T02:45:00+00:00,13.91,72.15,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T03:00:00+00:00,16.78,63.83,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T03:15:00+00:00,16.78,63.83,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T03:30:00+00:00,16.78,63.83,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T03:45:00+00:00,16.78,63.83,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T04:00:00+00:00,20.79,50.21,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T04:15:00+00:00,20.79,50.21,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T04:30:00+00:00,20.79,50.21,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T04:45:00+00:00,20.79,50.21,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T05:00:00+00:00,25.23,32.9,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T05:15:00+00:00,25.23,32.9,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T05:30:00+00:00,25.23,32.9,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T05:45:00+00:00,25.23,32.9,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T06:00:00+00:00,26.96,28.12,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T06:15:00+00:00,26.96,28.12,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T06:30:00+00:00,26.96,28.12,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T06:45:00+00:00,26.96,28.12,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T07:00:00+00:00,27.98,25.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T07:15:00+00:00,27.98,25.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T07:30:00+00:00,27.98,25.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T07:45:00+00:00,27.98,25.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T08:00:00+00:00,28.57,23.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T08:15:00+00:00,28.57,23.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T08:30:00+00:00,28.57,23.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T08:45:00+00:00,28.57,23.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T09:00:00+00:00,28.66,22.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T09:15:00+00:00,28.66,22.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T09:30:00+00:00,28.66,22.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T09:45:00+00:00,28.66,22.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T10:00:00+00:00,28.07,22.91,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T10:15:00+00:00,28.07,22.91,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T10:30:00+00:00,28.07,22.91,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T10:45:00+00:00,28.07,22.91,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T11:00:00+00:00,25.82,32.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T11:15:00+00:00,25.82,32.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T11:30:00+00:00,25.82,32.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T11:45:00+00:00,25.82,32.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T12:00:00+00:00,21.25,42.75,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T12:15:00+00:00,21.25,42.75,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T12:30:00+00:00,21.25,42.75,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T12:45:00+00:00,21.25,42.75,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T13:00:00+00:00,19.69,43.75,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T13:15:00+00:00,19.69,43.75,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T13:30:00+00:00,19.69,43.75,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T13:45:00+00:00,19.69,43.75,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T14:00:00+00:00,18.79,45.04,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T14:15:00+00:00,18.79,45.04,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T14:30:00+00:00,18.79,45.04,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T14:45:00+00:00,18.79,45.04,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T15:00:00+00:00,17.91,46.9,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T15:15:00+00:00,17.91,46.9,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T15:30:00+00:00,17.91,46.9,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T15:45:00+00:00,17.91,46.9,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T16:00:00+00:00,17.27,48.29,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T16:15:00+00:00,17.27,48.29,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T16:30:00+00:00,17.27,48.29,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T16:45:00+00:00,17.27,48.29,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T17:00:00+00:00,16.43,51.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T17:15:00+00:00,16.43,51.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T17:30:00+00:00,16.43,51.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T17:45:00+00:00,16.43,51.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T18:00:00+00:00,15.66,54.09,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T18:15:00+00:00,15.66,54.09,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T18:30:00+00:00,15.66,54.09,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T18:45:00+00:00,15.66,54.09,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T19:00:00+00:00,15.02,57.23,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T19:15:00+00:00,15.02,57.23,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T19:30:00+00:00,15.02,57.23,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T19:45:00+00:00,15.02,57.23,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T20:00:00+00:00,14.42,60.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T20:15:00+00:00,14.42,60.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T20:30:00+00:00,14.42,60.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T20:45:00+00:00,14.42,60.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T21:00:00+00:00,13.82,64.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T21:15:00+00:00,13.82,64.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T21:30:00+00:00,13.82,64.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T21:45:00+00:00,13.82,64.47,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T22:00:00+00:00,13.27,69.26,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T22:15:00+00:00,13.27,69.26,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T22:30:00+00:00,13.27,69.26,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T22:45:00+00:00,13.27,69.26,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T23:00:00+00:00,12.71,74.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T23:15:00+00:00,12.71,74.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T23:30:00+00:00,12.71,74.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T23:45:00+00:00,12.71,74.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-04T00:00:00+00:00,12.15,80.84,COMPUTED from REAL/PUBLIC hourly data
2024-01-04T00:15:00+00:00,12.15,80.84,COMPUTED from REAL/PUBLIC hourly data
2024-01-04T00:30:00+00:00,12.15,80.84,COMPUTED from REAL/PUBLIC hourly data
2024-01-04T00:45:00+00:00,12.15,80.84,COMPUTED from REAL/PUBLIC hourly data
2024-01-04T01:00:00+00:00,11.66,86.72,COMPUTED from REAL/PUBLIC hourly data
2024-01-04T01:15:00+00:00,11.66,86.72,COMPUTED from REAL/PUBLIC hourly data
2024-01-04T01:30:00+00:00,11.66,86.72,COMPUTED from REAL/PUBLIC hourly data
2024-01-04T01:45:00+00:00,11.66,86.72,COMPUTED from REAL/PUBLIC hourly data
2024-01-04T02:00:00+00:00,12.78,82.8,COMPUTED from REAL/PUBLIC hourly data
