timestamp,solar_irradiance_wh_m2,reference_pv_capacity_kw,solar_generation_kw,classification
2024-01-01T00:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T00:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T00:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T00:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T01:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T01:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T01:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T01:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T02:00:00+00:00,51.88,1000.0,51.88,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T02:15:00+00:00,51.88,1000.0,51.88,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T02:30:00+00:00,51.88,1000.0,51.88,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T02:45:00+00:00,51.88,1000.0,51.88,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T03:00:00+00:00,203.6,1000.0,203.6,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T03:15:00+00:00,203.6,1000.0,203.6,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T03:30:00+00:00,203.6,1000.0,203.6,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T03:45:00+00:00,203.6,1000.0,203.6,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T04:00:00+00:00,377.85,1000.0,377.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T04:15:00+00:00,377.85,1000.0,377.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T04:30:00+00:00,377.85,1000.0,377.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T04:45:00+00:00,377.85,1000.0,377.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T05:00:00+00:00,524.85,1000.0,524.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T05:15:00+00:00,524.85,1000.0,524.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T05:30:00+00:00,524.85,1000.0,524.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T05:45:00+00:00,524.85,1000.0,524.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T06:00:00+00:00,613.95,1000.0,613.95,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T06:15:00+00:00,613.95,1000.0,613.95,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T06:30:00+00:00,613.95,1000.0,613.95,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T06:45:00+00:00,613.95,1000.0,613.95,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T07:00:00+00:00,529.67,1000.0,529.67,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T07:15:00+00:00,529.67,1000.0,529.67,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T07:30:00+00:00,529.67,1000.0,529.67,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T07:45:00+00:00,529.67,1000.0,529.67,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T08:00:00+00:00,490.62,1000.0,490.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T08:15:00+00:00,490.62,1000.0,490.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T08:30:00+00:00,490.62,1000.0,490.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T08:45:00+00:00,490.62,1000.0,490.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T09:00:00+00:00,386.2,1000.0,386.2,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T09:15:00+00:00,386.2,1000.0,386.2,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T09:30:00+00:00,386.2,1000.0,386.2,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T09:45:00+00:00,386.2,1000.0,386.2,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T10:00:00+00:00,241.2,1000.0,241.2,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T10:15:00+00:00,241.2,1000.0,241.2,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T10:30:00+00:00,241.2,1000.0,241.2,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T10:45:00+00:00,241.2,1000.0,241.2,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T11:00:00+00:00,100.1,1000.0,100.1,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T11:15:00+00:00,100.1,1000.0,100.1,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T11:30:00+00:00,100.1,1000.0,100.1,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T11:45:00+00:00,100.1,1000.0,100.1,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T12:00:00+00:00,7.62,1000.0,7.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T12:15:00+00:00,7.62,1000.0,7.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T12:30:00+00:00,7.62,1000.0,7.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T12:45:00+00:00,7.62,1000.0,7.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T13:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T13:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T13:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T13:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T14:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T14:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T14:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T14:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T15:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T15:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T15:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T15:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T16:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T16:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T16:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T16:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T17:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T17:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T17:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T17:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T18:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T18:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T18:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T18:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T19:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T19:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T19:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T19:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T20:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T20:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T20:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T20:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T21:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T21:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T21:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T21:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T22:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T22:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T22:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T22:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T23:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T23:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T23:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-01T23:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T00:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T00:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T00:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T00:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T01:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T01:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T01:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T01:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T02:00:00+00:00,45.7,1000.0,45.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T02:15:00+00:00,45.7,1000.0,45.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T02:30:00+00:00,45.7,1000.0,45.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T02:45:00+00:00,45.7,1000.0,45.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T03:00:00+00:00,176.95,1000.0,176.95,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T03:15:00+00:00,176.95,1000.0,176.95,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T03:30:00+00:00,176.95,1000.0,176.95,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T03:45:00+00:00,176.95,1000.0,176.95,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T04:00:00+00:00,334.52,1000.0,334.52,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T04:15:00+00:00,334.52,1000.0,334.52,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T04:30:00+00:00,334.52,1000.0,334.52,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T04:45:00+00:00,334.52,1000.0,334.52,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T05:00:00+00:00,466.83,1000.0,466.83,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T05:15:00+00:00,466.83,1000.0,466.83,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T05:30:00+00:00,466.83,1000.0,466.83,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T05:45:00+00:00,466.83,1000.0,466.83,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T06:00:00+00:00,555.85,1000.0,555.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T06:15:00+00:00,555.85,1000.0,555.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T06:30:00+00:00,555.85,1000.0,555.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T06:45:00+00:00,555.85,1000.0,555.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T07:00:00+00:00,528.92,1000.0,528.92,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T07:15:00+00:00,528.92,1000.0,528.92,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T07:30:00+00:00,528.92,1000.0,528.92,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T07:45:00+00:00,528.92,1000.0,528.92,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T08:00:00+00:00,489.58,1000.0,489.58,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T08:15:00+00:00,489.58,1000.0,489.58,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T08:30:00+00:00,489.58,1000.0,489.58,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T08:45:00+00:00,489.58,1000.0,489.58,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T09:00:00+00:00,383.08,1000.0,383.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T09:15:00+00:00,383.08,1000.0,383.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T09:30:00+00:00,383.08,1000.0,383.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T09:45:00+00:00,383.08,1000.0,383.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T10:00:00+00:00,241.23,1000.0,241.23,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T10:15:00+00:00,241.23,1000.0,241.23,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T10:30:00+00:00,241.23,1000.0,241.23,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T10:45:00+00:00,241.23,1000.0,241.23,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T11:00:00+00:00,99.55,1000.0,99.55,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T11:15:00+00:00,99.55,1000.0,99.55,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T11:30:00+00:00,99.55,1000.0,99.55,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T11:45:00+00:00,99.55,1000.0,99.55,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T12:00:00+00:00,7.85,1000.0,7.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T12:15:00+00:00,7.85,1000.0,7.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T12:30:00+00:00,7.85,1000.0,7.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T12:45:00+00:00,7.85,1000.0,7.85,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T13:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T13:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T13:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T13:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T14:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T14:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T14:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T14:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T15:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T15:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T15:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T15:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T16:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T16:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T16:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T16:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T17:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T17:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T17:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T17:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T18:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T18:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T18:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T18:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T19:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T19:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T19:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T19:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T20:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T20:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T20:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T20:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T21:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T21:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T21:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T21:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T22:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T22:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T22:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T22:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T23:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T23:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T23:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-02T23:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T00:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T00:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T00:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T00:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T01:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T01:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T01:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T01:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T02:00:00+00:00,47.05,1000.0,47.05,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T02:15:00+00:00,47.05,1000.0,47.05,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T02:30:00+00:00,47.05,1000.0,47.05,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T02:45:00+00:00,47.05,1000.0,47.05,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T03:00:00+00:00,190.25,1000.0,190.25,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T03:15:00+00:00,190.25,1000.0,190.25,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T03:30:00+00:00,190.25,1000.0,190.25,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T03:45:00+00:00,190.25,1000.0,190.25,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T04:00:00+00:00,360.58,1000.0,360.58,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T04:15:00+00:00,360.58,1000.0,360.58,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T04:30:00+00:00,360.58,1000.0,360.58,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T04:45:00+00:00,360.58,1000.0,360.58,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T05:00:00+00:00,503.67,1000.0,503.67,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T05:15:00+00:00,503.67,1000.0,503.67,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T05:30:00+00:00,503.67,1000.0,503.67,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T05:45:00+00:00,503.67,1000.0,503.67,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T06:00:00+00:00,600.62,1000.0,600.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T06:15:00+00:00,600.62,1000.0,600.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T06:30:00+00:00,600.62,1000.0,600.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T06:45:00+00:00,600.62,1000.0,600.62,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T07:00:00+00:00,680.08,1000.0,680.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T07:15:00+00:00,680.08,1000.0,680.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T07:30:00+00:00,680.08,1000.0,680.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T07:45:00+00:00,680.08,1000.0,680.08,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T08:00:00+00:00,627.7,1000.0,627.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T08:15:00+00:00,627.7,1000.0,627.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T08:30:00+00:00,627.7,1000.0,627.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T08:45:00+00:00,627.7,1000.0,627.7,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T09:00:00+00:00,506.33,1000.0,506.33,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T09:15:00+00:00,506.33,1000.0,506.33,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T09:30:00+00:00,506.33,1000.0,506.33,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T09:45:00+00:00,506.33,1000.0,506.33,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T10:00:00+00:00,333.65,1000.0,333.65,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T10:15:00+00:00,333.65,1000.0,333.65,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T10:30:00+00:00,333.65,1000.0,333.65,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T10:45:00+00:00,333.65,1000.0,333.65,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T11:00:00+00:00,144.48,1000.0,144.48,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T11:15:00+00:00,144.48,1000.0,144.48,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T11:30:00+00:00,144.48,1000.0,144.48,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T11:45:00+00:00,144.48,1000.0,144.48,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T12:00:00+00:00,11.15,1000.0,11.15,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T12:15:00+00:00,11.15,1000.0,11.15,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T12:30:00+00:00,11.15,1000.0,11.15,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T12:45:00+00:00,11.15,1000.0,11.15,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T13:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T13:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T13:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T13:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T14:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T14:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T14:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T14:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T15:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T15:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T15:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T15:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T16:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T16:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T16:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T16:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T17:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T17:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T17:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T17:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T18:00:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T18:15:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T18:30:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
2024-01-03T18:45:00+00:00,0.0,1000.0,0.0,COMPUTED from REAL/PUBLIC hourly data
